flow_uuid,flow_name_zh,flow_name_en,flow_type,default_unit,unit_group,compartment,updated_at
f5c8f3c7-f31d-405d-8339-576320d6327c,石英陶瓷辊,Ceramic Material,Product flow,kg,Units of mass,Materials production;Glass and ceramics,2024-01-03T16:03:41.209477+08:00
f60c5e7a-6a19-4b91-8f8b-c6ab98a0c2aa,硅铁粉,Ferrosilicon powder,Product flow,m3,Units of volume,Materials production;Metals and semimetals,2024-04-16T19:00:22.832425+08:00
f673469a-a563-4ffc-9960-fefe67090714,燃油,Fuel Oil,Product flow,kg,Units of mass,Energy carriers and technologies;Crude oil based fuels,2024-04-16T19:00:21.769992+08:00
f67a795a-d5de-493f-9791-e8478617e8ca,废旧磷酸铁锂电池,EoL LFP battery,Product flow,kg,Units of mass,End-of-life treatment;Material recycling,2024-04-16T19:00:21.946154+08:00
f6b2341c-303d-409d-808a-ba1ec5fea719,铁黄,"Iron(Iii) Hydroxide, Gamma-Phase",Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-01-03T16:03:41.138142+08:00
f6bb0d48-fb28-412e-b3b0-98653a76315b,石棉线,Asbestos cord,Product flow,m3,Units of volume,Materials production;Other mineralic materials,2024-04-16T19:00:22.911349+08:00
f6cb6f61-5681-4f57-a44a-785ff0336a9b,玉米,Corn,Product flow,kg,Units of mass,Materials production;Agricultural production means,2024-04-16T19:00:21.762740+08:00
f6d6bc8a-2485-42d8-aa01-3f586219bbec,麦芽糖浆/果葡糖浆,Maltose Syrup,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-01-03T16:03:40.858567+08:00
f70f37e6-dd17-4ffe-9868-24e8868122d9,金融行业 - CN,Finance Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.984813+08:00
f71b42aa-e220-4371-8fa4-9aa8946a6262,磷矿石,Phosphate Ore,Product flow,kg,Units of mass,Materials production;Raw materials,2024-01-03T16:03:41.315710+08:00
f73b84ab-647d-43a3-b10a-86911fa6db57,速冻蔬菜,Quick-frozen vegetables,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-01-03T16:03:41.625303+08:00
f74ed5fd-d7e5-4a3c-9e55-4fc74b90e55b,胶黏剂,Adhesive,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.417533+08:00
f78022bb-bb94-4231-b4ed-b85c1def5f5f,硫化染料,Sulfide Dye,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.025099+08:00
f78fa834-2629-4f2e-a0bd-0576f8c7e553,废弃黏土,waste clay,Waste flow,kg,Units of mass,Wastes;Post consumer waste,2023-09-01T20:22:54.240079+08:00
f7918dd7-b362-42a1-9911-491af1f7661c,高碳锰铁,High Carbon Manganese Iron,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-01-03T16:03:41.102699+08:00
f7986144-4434-4bef-8133-89499060f865,顺丁橡胶,Polybutadiene,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.134142+08:00
f7b68429-577d-44fc-b4d4-6875640aa333,铜箔,Copper foil,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-04-16T19:00:22.608665+08:00
f7bc771d-f4db-4b5e-bb5b-83f20934af44,硬设备；五金器具；硬件,Hardware,Product flow,kg,Units of mass,Systems;Other machines,2024-04-16T19:00:22.509229+08:00
f7ddaeab-b37d-4b4e-95cb-3be8372ad9b2,镍钴铝氧化锂（NCA）,Lithium Nickel Cobalt Aluminum Oxide (NCA),Product flow,m3,Units of volume,Materials production;Metals and semimetals,2024-04-16T19:00:22.875898+08:00
f7de01b6-26fa-49ce-aa29-18eda19bd4f7,硫脲,Thiourea,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:21.064757+08:00
f7f7ecd7-5389-40e3-8900-6b543b416086,木芯胶合板,Lumber core plywood,Product flow,kg,Units of mass,Materials production;Wood,2024-04-16T19:00:21.304360+08:00
f7f94f75-782e-4e9c-b8bc-d2b57975621b,煤气,Coal Gas,Product flow,m3,Units of volume,Materials production;Other materials,2024-01-03T16:03:40.788986+08:00
f804bebb-fce8-4cb3-ac6b-ea11459ce346,实木复合门,Solid wood composite door,Product flow,Item(s),Units of items,Materials production;Wood,2024-04-16T19:00:21.028596+08:00
f807dafa-e58e-4fbe-9b72-8693cdf6e607,其他运输机械行业 - CN,Other transport machinery Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.942466+08:00
f80e7700-5324-4c6f-b4db-686a84e4b274,软化水,Soften water,Product flow,m3,Units of volume,Materials production;Water,2024-04-16T19:00:21.044359+08:00
f81a8341-e415-4ffd-8358-396335152470,溶剂型涂料用树脂,Solvent-based Coating Resin,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.053383+08:00
f8292a12-0851-4ed8-9ff3-18d5f4d302ff,棉布,Cotton Fabric,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.589547+08:00
f83df2e0-c211-475b-9f67-45633088eac1,建筑物，未指定,"Buildings, unspecified",Product flow,m3,Units of volume,Systems;Construction,2024-04-16T19:00:23.010293+08:00
f8506281-c8fe-4960-b1eb-331d5d75811f,冻头足类制品,cephalopod,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-01-03T16:03:41.581834+08:00
f854fcea-1b30-4b25-8dfb-7829bcfb51cd,起动型铅蓄电池,Power storage battery,Product flow,MJ,Units of energy,Energy carriers and technologies;Electricity,2024-01-03T16:03:40.834559+08:00
f86c9a76-3866-44c3-8d82-4582249da9b3,镍钴锰前体,Ni-Co-Mn precursor,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:21.792999+08:00
f897aa5c-3150-45fb-bfc4-ae1b57ace9f8,浓盐酸,Concentrated hydrochloric acid,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:22.004322+08:00
f8b751fd-a4d3-4df5-81c7-e4c5767c8226,爆破法浆,Blasting method slurry,Product flow,kg,Units of mass,Materials production;Other materials,2024-01-03T16:03:41.410622+08:00
f8c713b1-b288-4687-94ab-b814cd99f2ee,无水石膏,Anhydrite,Product flow,m3,Units of volume,Materials production;Other mineralic materials,2024-04-16T19:00:23.078188+08:00
f8ee15eb-b876-43f6-af85-6e4bf1dfac00,苯酐,Phthalic anhydride,Product flow,kg,Units of mass,Materials production;Other materials,2024-01-03T16:03:41.039115+08:00
f8ff6647-6bb3-4b72-9830-60a7a86203c4,聚丙烯酰胺,Polyacrylamide,Product flow,kg,Units of mass,End-of-life treatment;Waste water treatment,2024-04-16T19:00:21.422720+08:00
f915059d-b0d2-457d-ab42-6d980d559341,再生聚乙烯颗粒,Recycled Polyethylene Granules,Product flow,kg,Units of mass,End-of-life treatment;Other end-of-life services,2024-04-16T19:00:22.373422+08:00
f919d36c-31a2-40a0-861e-b65d42a13141,免疫多糖,Immunopolysaccharide,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:21.532432+08:00
f91dc55d-0a72-4ff7-a9a9-16248c3da8f6,水性孔版油墨,Water-based ink,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.364274+08:00
f9213c00-2a68-44c8-8819-d3f81d437238,稳定器,Stabilizer,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:21.777644+08:00
f93d83d1-3668-41ed-a17f-534107bc4ea7,非金属矿采掘业 行业 - CN,Non-metallic minerals mining Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.872527+08:00
f95ec2d1-21f7-4ca2-9bfb-648c25782b4e,其他甲氧基丙烯酸酯类①,Ethyleneglycol monomethyl ether acrylate,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.503169+08:00
f994af6a-a421-4979-86c3-f09e80392348,一甲基三氯硅烷,Methyl Silicochloroform,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:23.339720+08:00
f99dec10-9a4f-40af-bd7c-32c9d1a8bf0d,改性粒料,Modified Poplar Wood,Product flow,kg,Units of mass,Materials production;Wood,2024-01-03T16:03:41.537218+08:00
f9c6e4e7-e45c-423e-b48e-f7e140efb38e,氯化钾,Potassium chloride,Product flow,m3,Units of volume,Materials production;Inorganic chemicals,2024-04-16T19:00:22.771674+08:00
f9cb313f-3e15-4664-b90e-95c4067f8d87,底漆、中涂漆、面漆、罩光漆、彩条漆、稀释剂,Base Coat,Product flow,kg,Units of mass,Systems;Paints and chemical preparations,2024-01-03T16:03:41.242836+08:00
f9cfcb88-155c-464f-a25a-90586ca91c67,商业服务行业 - CN,Business services Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.989323+08:00
f9e483f6-34da-43a9-bb96-c86bca4b494b,富镍 NMC,Ni-rich NMC,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.371551+08:00
f9e5bee4-3ad7-4e70-ba8f-64a29f6e2d36,负极浆料（石墨）,Anode slurry(Graphite),Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.618315+08:00
f9e857fe-4847-4c2b-8c18-d5a60e89029b,医疗废物,Medical wastes,Product flow,kg,Units of mass,Wastes;Production residues,2024-01-03T16:37:26.006427+08:00
f9f06554-cdcb-422f-b7be-598fdd6cda53,天然橡胶，合成橡胶，再生橡胶,Natural Rubber,Product flow,kg,Units of mass,Materials production;Raw materials,2024-01-03T16:03:41.617406+08:00
f9f8863e-eca5-4c97-a223-a502df64febe,硅酸钙,Calcium silicate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.343123+08:00
fa0ac4ae-bb65-4863-a85a-97e5a9a13d5a,废杂质,Waste Impurities,Product flow,kg,Units of mass,Wastes;Other waste,2024-04-16T19:00:22.359489+08:00
fa27bcc0-77e7-40df-af8f-4fd3fbe6afce,黑铜,Black copper,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.272931+08:00
fa27f870-4d2f-4f26-b595-4dd809ec4357,聚丙烯酸,Polyacrylic acid,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.046295+08:00
fa2fd2c0-9559-4e7f-bd48-282fe6f1a0f7,化学木浆,Wood Pulp,Product flow,kg,Units of mass,Materials production;Wood,2024-01-03T16:03:41.407723+08:00
fa44a4ae-0af0-488d-ac5f-cdb2330948ce,吡唑醚菌酯,Pyraclostrobine,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.511390+08:00
fa543ff3-6a83-4c1a-b178-a30b577ad855,喷涂模具,Spray mold,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.049647+08:00
fa545d02-f799-4106-a6e7-428fc602bb74,钼矿石、钨钼矿石,Molybdenum ore,Product flow,kg,Units of mass,Materials production;Raw materials,2024-01-03T16:03:40.673479+08:00
fa84a32c-aca6-458d-a408-176db2258f62,其他有机磷类农药①,Organophosphorus Pesticides,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.500400+08:00
faa5576a-1805-44e1-934d-27ab4d1eb373,氯化铁（II）,Iron (II) chloride,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:23.283931+08:00
faaae1a8-97af-4a26-bdb2-198abfc0d8e4,印刷书写纸（涂布）、包装纸（涂布）,Coating and Printing,Product flow,kg,Units of mass,Systems;Paints and chemical preparations,2024-01-03T16:03:41.377703+08:00
faac3e43-d4ae-465b-9465-4a8938f778ce,玻璃钢罐,Glass fiber reinforced plastic tank,Product flow,kg,Units of mass,Materials production;Plastics,2024-01-03T16:03:41.171956+08:00
fab31634-82ed-4eff-bb23-93a4e15ab677,纸和纸制品行业 - CN,Paper and paper products Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.898036+08:00
fac96c1b-23ac-489f-8aed-70c54e3567bc,锌焙砂,Zinc Calcine,Product flow,kg,Units of mass,Materials production;Other materials,2024-01-03T16:03:40.948114+08:00
faf72d33-53b6-4776-bb72-9cdb86fcc87f,残胶,Glue residues,Product flow,kg,Units of mass,Wastes;Production residues,2024-04-16T19:00:21.746926+08:00
fb08aee8-0e5a-4b82-8995-d16b5cc214c6,葡萄,Grape,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-04-16T19:00:23.209366+08:00
fb303a02-53b0-4779-bc88-f93bc1d3d65e,食糖精炼行业 - CN,Sugar refining Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.877641+08:00
fb33740d-17ef-4e74-abee-1c33c7cd90bc,胶带,Adhesive Tape,Product flow,m,Units of length,Materials production;Other materials,2024-04-16T19:00:21.905888+08:00
fb65e83c-cb03-4f0a-91ca-42145be0e583,感光材料专用化学制剂,Photosensitive Material,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:40.694068+08:00
fb6dc9fb-971d-4e22-b61a-a35ed3b6675c,磷酸一铵（粉状）,Ammonium Phosphate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-01-03T16:03:41.033496+08:00
fb7d7490-9d29-4e96-a7cd-84b2693aeb22,钾,Potash,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:22.503345+08:00
fb8f2d1f-84eb-43dd-be97-b740bd12c2a3,钛丝材,Titanium Wire Material,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-01-03T16:03:40.910769+08:00
fbde0f96-78ac-4da6-aac8-e20c844c4445,消化污泥,Digested Sludge,Product flow,m3,Units of volume,Materials production;Other materials,2024-04-16T19:00:23.122214+08:00
fbf227a3-cbc3-4787-a400-bbb850581abb,润版液（普通型）,Fountain Solution (Regular Type),Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.367526+08:00
fbf49587-4fb7-4264-83f1-24a662469072,磷化剂,Phosphating solution,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-01-03T16:03:41.214483+08:00
fc04cc20-7594-4137-8cb9-b48ead8a1948,改性颗粒铜渣,Modified granulated copper slag,Product flow,kg,Units of mass,Wastes;Production residues,2023-09-01T20:22:54.166148+08:00
fc100bf7-8ec9-4f3b-b18f-493f1bff70ad,聚泡沫塑料,Polyfoam,Product flow,kg,Units of mass,Materials production;Plastics,2024-04-16T19:00:21.409003+08:00
fc16d423-a9f7-4d53-96a3-91866cc1a7c0,苏云金杆菌,Bacillus thuringiensis,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-01-03T16:03:41.493758+08:00
fc30748d-aaa1-4cd7-90cf-af7cbafb1b3f,城市公共交通和公路客运 行业 - CN,Urban public transport and highway transport for passengers Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.969935+08:00
fc368e8b-4d2b-4cf7-84cd-28aa92f76be5,零售业 - CN,Retail  Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.967435+08:00
fc3ab5e7-2bbb-4a06-aefa-bfd8e9dab4c4,丙烯酸甲酯,Methyl acrylate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-01-03T16:03:40.690862+08:00
fc45dbd4-a3a4-420d-849b-a370b5261a84,氮肥,Nitrogenous Fertilizer,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:21.545255+08:00
fc609292-3ac5-4d3a-ac98-f942a2fc0482,装载机,Loader,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.323725+08:00
fcbc50eb-ec8f-4158-836a-58367049d9f1,聚氨酯薄膜,Polyurethane Film,Product flow,m2,Units of area,Materials production;Other materials,2024-04-16T19:00:21.402223+08:00
fcc12e3e-6faf-48ae-9753-a95d6649db99,过硫酸铵,Ammonium Persulfate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:22.620942+08:00
fcc44376-d1b4-4e11-9a30-0de8bca77a97,硅酸钠,Sodium silicate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.562029+08:00
fcc4cf3e-d9f8-4da4-a698-fc6e556c11bc,浓缩卤水（4.3%锂含量）,Concentrated brine (4.3%),Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:22.493278+08:00
fcc8c8d4-5b0d-4146-8dec-e9e87239bcd8,蔬菜脆片、水果脆片,Vegetable chips,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-01-03T16:03:41.629260+08:00
fcca6bb6-8291-46a5-956c-330c3e54a2c3,化学药品原料药,Chemical Drug Raw Materials,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.488906+08:00
fcd76cb7-e6de-449b-a3dc-a0f330888ffe,水泥，普通硅酸盐水泥，48.0MPa,"Cement, ordinary portland cement, 48.0mpa",Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-04-16T19:00:23.386093+08:00
fcf4d467-85fd-4a94-af49-4c2e62684d9a,软质粘土,Clay,Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-01-03T16:03:41.316702+08:00
fd19fa6e-9526-46ec-af95-a5e906b4f4a2,纸管,Paper Tubes,Product flow,kg,Units of mass,Materials production;Paper and cardboards,2024-04-16T19:00:22.309760+08:00
fd2952a5-33ec-4a9c-a3a5-208f20b9b54f,发泡剂,Foaming Agent,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.261038+08:00
fd29aac4-a773-4dbd-a472-76933ad176ce,去离子水,Deionized Water,Product flow,m3,Units of volume,Materials production;Water,2024-04-16T19:00:22.606575+08:00
fd63f7c9-7a88-4228-a28d-18add612deba,垃圾填埋处置,Landfill disposal,Product flow,kg,Units of mass,Emissions;Other substance type,2024-04-16T19:00:21.821991+08:00
fd701d25-62f5-41d6-963b-2d928e755b78,印刷油墨,printing ink,Product flow,kg,Units of mass,Systems;Paints and chemical preparations,2012-01-20T10:26:17+01:00
fd7fb532-8eb4-4981-9f3f-96b1967a0f98,油浆,Slurry oil,Product flow,kg,Units of mass,Energy carriers and technologies;Crude oil based fuels,2024-04-16T19:00:21.672746+08:00
